Date,usd_zar_logret_next
2000-06-21,-0.0015885626851379
2000-06-22,-0.0056525985714217
2000-06-23,-0.0002907399351776
2000-06-26,-0.008835076272468
2000-06-27,-0.0011007155761855
2000-06-28,0.0018338534389354
2000-06-29,-0.0047750320297517
2000-06-30,0.0033082184187578
2000-07-03,0.0
2000-07-04,-0.0040448667025301
2000-07-05,0.0095343589873013
2000-07-06,-0.0007301935337216
2000-07-07,-0.0029261176693886
2000-07-10,-0.0022002209096025
2000-07-11,0.0036643500144919
2000-07-12,0.0014619885644993
2000-07-13,0.0065526262851549
2000-07-14,0.0054279127294294
2000-07-17,0.002882884879525
2000-07-18,0.0046670341397596
2000-07-19,-0.0082719407113014
2000-07-20,0.0003610760104224
2000-07-21,0.0043227733020039
2000-07-24,0.0007186489709221
2000-07-25,-0.0021574981400211
2000-07-26,-0.0004320587667125
2000-07-27,0.0047424102678348
2000-07-28,-0.0014347204756604
2000-07-31,0.0014347204756604
2000-08-01,0.0021482285382896
2000-08-02,0.0028571448007796
2000-08-03,-0.0060812206725324
2000-08-04,-0.0022990167465053
2000-08-07,0.0048075290814642
2000-08-08,0.0025736359644554
2000-08-09,-0.007021595087711
2000-08-10,-0.0079405600216979
2000-08-11,0.0025333877687612
2000-08-14,0.0036800561068617
2000-08-15,-0.0006484383670415
2000-08-16,-0.0018034269991507
2000-08-17,0.0031718596373415
2000-08-18,0.0021568776785032
2000-08-21,0.0037991515535769
2000-08-22,-0.003368333711055
2000-08-23,-0.0022998428995786
2000-08-24,-0.0063519774709348
2000-08-25,0.0063519774709348
2000-08-28,0.0005035427937924
2000-08-29,0.0010781672203454
2000-08-30,0.0022962122603502
2000-08-31,-0.0044537104003714
2000-09-01,0.0
2000-09-04,0.0127335578454834
2000-09-05,0.007224339090853
2000-09-06,0.0028188884064204
2000-09-07,-0.0014084509370582
2000-09-08,0.0028149209298098
2000-09-11,0.0037876176304409
2000-09-12,-0.0046312622249107
2000-09-13,0.0057507697585703
2000-09-14,0.0032813238503912
2000-09-15,0.0147371816522869
2000-09-18,0.0013726838119723
2000-09-19,0.0061538655743782
2000-09-20,-0.0027303771228575
2000-09-21,-0.0089255656055042
2000-09-22,-0.0015183935555789
2000-09-25,-0.0047078458595191
2000-09-26,0.0069156568846657
2000-09-27,0.0017902641977736
2000-09-28,-0.0067647113769007
2000-09-29,-0.00298269565283
2000-10-02,0.0051966165792531
2000-10-03,0.0012431799377197
2000-10-04,0.003582751524261
2000-10-05,0.0041180566089176
2000-10-06,0.0
2000-10-09,0.0095433580468997
2000-10-10,0.0043325277627188
2000-10-11,0.0078051802517054
2000-10-12,0.0046807173388914
2000-10-13,0.01094719839526
2000-10-16,-0.0016509827095014
2000-10-17,0.0193100419911869
2000-10-18,-0.0055257738523417
2000-10-19,-0.011144002578669
2000-10-20,-0.0006594131462152
2000-10-23,0.0027008349476567
2000-10-24,0.0025623350966177
2000-10-25,0.0084940072920045
2000-10-26,-0.0103329674844916
2000-10-27,-0.0061985031960278
2000-10-30,0.0001322838814017
2000-10-31,-0.0081415180064685
2000-11-01,0.0041653696268291
2000-11-02,0.000331950210517
2000-11-03,0.0020556354839844
2000-11-06,0.0100185388455975
2000-11-07,0.0052981122721238
2000-11-08,0.0101253542411958
2000-11-09,-0.0183132622981636
2000-11-10,0.0062942772713872
2000-11-13,0.0010452052166582
2000-11-14,0.0040398829949408
2000-11-15,-0.0005203590594842
2000-11-16,0.0029235037876089
2000-11-17,0.0077544815068972
2000-11-20,0.0067361922721542
2000-11-21,0.001277955445492
2000-11-22,0.0
2000-11-23,0.0006383658052722
2000-11-24,-0.0082020195808789
2000-11-27,0.0021210278864662
2000-11-28,-0.0017350516835401
2000-11-29,-0.0030919890647758
2000-11-30,-0.0123338142556082
2000-12-01,-0.0013071897286218
2000-12-04,0.0013071897286218
2000-12-05,-0.0095820120155041
2000-12-06,0.0046712147835838
2000-12-07,0.0029493713007018
2000-12-08,0.0036582220049692
2000-12-11,0.0097333842211884
2000-12-12,0.0038026535461854
2000-12-13,-0.0045132249400574
2000-12-14,-0.0061578544931619
2000-12-15,-0.0013012363579716
2000-12-18,0.004546938655543
2000-12-19,-0.0071545020626238
2000-12-20,-0.0039241384561345
2000-12-21,-0.0082250833826287
2000-12-22,0.0
2000-12-25,-0.0023151986528033
2000-12-26,-0.0016570012076297
2000-12-27,0.0033112613036561
2000-12-28,0.0009912440923978
2000-12-29,0.0
2001-01-01,-0.0001321091223269
2001-01-02,-0.0088246599946453
2001-01-03,0.0053836825391084
2001-01-04,0.0022512093199478
2001-01-05,0.0046189458562944
2001-01-08,0.0163242279889486
2001-01-09,0.03287338944653
2001-01-10,-0.0168113672982186
2001-01-11,-0.0025526497587788
2001-01-12,0.0
2001-01-15,0.0
2001-01-16,0.0041447532633682
2001-01-17,0.0012718602668395
2001-01-18,0.0008258425651206
2001-01-19,-0.0005081300922338
2001-01-22,-0.0044571866213276
2001-01-23,0.0057270280618038
2001-01-24,-0.0019053673595466
2001-01-25,0.0038071111973638
2001-01-26,-0.0025364629959083
2001-01-29,-0.0095694510161505
2001-01-30,-0.0038535693159902
2001-01-31,-0.0051613017802254
2001-02-01,0.0058045954659671
2001-02-02,0.0003214917243572
2001-02-05,0.0016059100930019
2001-02-06,0.011487043987131
2001-02-07,0.0135499158338654
2001-02-08,-0.0152010243565481
2001-02-09,-0.0040759195391211
2001-02-12,0.0083884579326118
2001-02-13,-0.002661429870808
2001-02-14,-0.0003173092204953
2001-02-15,-0.0040067468619318
2001-02-16,0.0
2001-02-19,-0.0105061824805967
2001-02-20,0.0046260683887822
2001-02-21,0.00511510066677
2001-02-22,0.0012746974320005
2001-02-23,-0.0087001572319551
2001-02-26,-0.0076104849752347
2001-02-27,-0.0027228541944097
2001-02-28,0.0045986026179973
2001-03-01,0.0008397119635614
2001-03-02,0.0033518144052799
2001-03-05,0.0153259704782269
2001-03-06,0.0044261849055615
2001-03-07,-0.0254310555192547
2001-03-08,0.0037465323844125
2001-03-09,0.0027042705296356
2001-03-12,0.0017987927245188
2001-03-13,0.0090729649289627
2001-03-14,-0.0016296186734781
2001-03-15,0.0125732076646793
2001-03-16,0.0065841278770149
2001-03-19,-0.0028164625095743
2001-03-20,0.002191267115656
2001-03-21,0.0043681816727527
2001-03-22,-0.0075000351565464
2001-03-23,-0.002261023447851
2001-03-26,0.0063930020306361
2001-03-27,0.0008742896953588
2001-03-28,0.0
2001-03-29,0.00342732848347
2001-03-30,0.0089797785635834
2001-04-02,0.0012322860462652
2001-04-03,-0.0056811317428375
2001-04-04,0.0010522081867021
2001-04-05,-0.0021675190402792
2001-04-06,0.0
2001-04-09,-0.0035400465501131
2001-04-10,6.221420352270357e-05
2001-04-11,-0.0018681118827204
2001-04-12,0.0026143805740708
2001-04-13,-0.0009951487324557
2001-04-16,0.0142109280632953
2001-04-17,-0.0030721990369704
2001-04-18,0.0019672943760395
2001-04-19,0.0025762143917735
2001-04-20,-0.0017167386190548
2001-04-23,-0.0054147314181771
2001-04-24,0.0004317922529537
2001-04-25,-0.0114747731378197
2001-04-26,-0.0059440187521615
2001-04-27,0.0084362318801214
2001-04-30,-0.0015569051876012
2001-05-01,0.0015569051876012
2001-05-02,0.0077483728738712
2001-05-03,-0.0077483728738712
2001-05-04,-0.0061169905484463
2001-05-07,0.0025012519293521
2001-05-08,-0.0070193319041411
2001-05-09,0.0006287331235097
2001-05-10,0.0018838310123734
2001-05-11,0.0021933269015295
2001-05-14,0.0020635970178335
2001-05-15,0.001685235863686
2001-05-16,-0.0062558852758183
2001-05-17,-0.0044655566518052
2001-05-18,-0.0043589569634461
2001-05-21,0.001960722932953
2001-05-22,0.0046649520391843
2001-05-23,0.0018850146957709
2001-05-24,-0.0075614727005763
2001-05-25,0.0
2001-05-28,0.004417804597609
2001-05-29,0.0050251362026729
2001-05-30,0.0050000104167056
2001-05-31,0.0018685773110531
2001-06-01,0.0006220840013986
2001-06-04,0.0009945301665088
2001-06-05,0.0049578683607864
2001-06-06,0.0008651054114285
2001-06-07,-0.0037128755524267
2001-06-08,0.004206885689681
2001-06-11,0.0007405579207864
2001-06-12,-0.001852424117239
2001-06-13,-0.0061996478795256
2001-06-14,-0.0049875415110389
2001-06-15,0.0065410605433813
2001-06-18,0.0024806214270762
2001-06-19,0.0027833634793053
2001-06-20,-0.0040229050077078
2001-06-21,-0.0031055925581529
2001-06-22,0.0014297705478587
2001-06-25,-0.0034847577268091
2001-06-26,0.0023659808060871
2001-06-27,0.0031046283862972
2001-06-28,-0.0018616201466996
2001-06-29,-0.0040454388452992
2001-07-02,-0.0004366403712201
2001-07-03,0.0
2001-07-04,0.0162142298400556
2001-07-05,0.007644128339602
2001-07-06,0.0006698943644445
2001-07-09,0.0044949355885344
2001-07-10,0.0012113871862973
2001-07-11,0.0024183808642814
2001-07-12,-0.0024183808642814
2001-07-13,0.0001815815760215
2001-07-16,-0.001999213097346
2001-07-17,0.0006062443350272
2001-07-18,0.0039316548453243
2001-07-19,-0.0032046464527066
2001-07-20,-0.0049784572499755
2001-07-23,-0.0031699612011801
2001-07-24,0.0023174981403624
2001-07-25,-0.0054975399591947
2001-07-26,0.0039124637265741
2001-07-27,0.0041402884277825
2001-07-30,0.0032757081156313
2001-07-31,-0.0013332527276448
2001-08-01,-0.0018209413225838
2001-08-02,0.0027301700562323
2001-08-03,0.0064017612037838
2001-08-06,-0.0024712950704683
2001-08-07,0.0012062727638815
2001-08-08,-0.0006029544952044
2001-08-09,-0.0075677673118454
2001-08-10,0.0061191914911828
2001-08-13,-6.040288727637844e-05
2001-08-14,-0.0060587886039065
2001-08-15,0.0011539981237538
2001-08-16,0.0046027213040149
2001-08-17,0.0045214847188459
2001-08-20,0.0111853306009526
2001-08-21,-0.0023820878343543
2001-08-22,-0.0037034867012137
2001-08-23,0.0024267359177425
2001-08-24,0.0029448078841682
2001-08-27,-0.0047732787526575
2001-08-28,-0.0016760449272497
2001-08-29,0.0027520208813762
2001-08-30,0.0072623689630271
2001-08-31,0.0
2001-09-03,0.0047337366501989
2001-09-04,0.0035356548323077
2001-09-05,0.0026435615336506
2001-09-06,-0.0055890717634072
2001-09-07,0.0064687082370733
2001-09-10,0.0
2001-09-11,0.010205657905296
2001-09-12,0.0002668631414026
2001-09-13,-0.0005918361598964
2001-09-14,0.0017860461233283
2001-09-17,0.0026962147846312
2001-09-18,-0.0015150028629653
2001-09-19,0.007035135349664
2001-09-20,0.0089811885592507
2001-09-21,-0.0028971972222024
2001-09-24,0.0019399976413918
2001-09-25,0.0113249182619874
2001-09-26,0.0127574322834025
2001-09-27,0.0044086445162694
2001-09-28,0.0045547588554879
2001-10-01,0.0130295359864534
2001-10-02,0.0187346732875681
2001-10-03,-0.0080139035424662
2001-10-04,-0.0030204985208155
2001-10-05,0.0
2001-10-08,0.0008639309392641
2001-10-09,-0.005846070563424
2001-10-10,-0.0051707830544458
2001-10-11,-0.0019117853699408
2001-10-12,-0.0135412428566246
2001-10-15,0.0233345746649988
2001-10-16,0.002703435006885
2001-10-17,-0.0023786366496745
2001-10-18,0.0016980595372473
2001-10-19,0.0276358126786591
2001-10-22,-0.0037914737362623
2001-10-23,-0.0105546075141522
2001-10-24,-0.0010669512882
2001-10-25,0.0008003201707689
2001-10-26,-0.0091510770083007
2001-10-29,0.0114949945527542
2001-10-30,0.0037706834554005
2001-10-31,0.0102835448097824
2001-11-01,0.0011535841035978
2001-11-02,-0.0058866983827314
2001-11-05,-0.002850659165293
2001-11-06,0.0088945614155635
2001-11-07,-0.0002620201770526
2001-11-08,0.0093897403498393
2001-11-09,0.0
2001-11-12,0.0065207497004364
2001-11-13,-0.0026342310111555
2001-11-14,-0.0101365390344523
2001-11-15,-0.0004180602067576
2001-11-16,0.0123631516008537
2001-11-19,0.0047486453642222
2001-11-20,0.0189739311831669
2001-11-21,0.0
2001-11-22,0.0042761981901584
2001-11-23,-0.0057393300573411
2001-11-26,0.007715288212152
2001-11-27,-0.0128277996642962
2001-11-28,0.0365235025430505
2001-11-29,0.0084775172759603
2001-11-30,0.0052259869253044
2001-12-03,0.0225432094475426
2001-12-04,0.0214552020959066
2001-12-05,0.009560653813661
2001-12-06,0.021720310892662
2001-12-07,-0.0135198093563406
2001-12-10,0.0081337999267701
2001-12-11,0.0035938942545894
2001-12-12,0.0343797631738254
2001-12-13,0.0556166906592574
2001-12-14,-0.0123712918025469
2001-12-17,0.014827289762417
2001-12-18,0.0218366946091745
2001-12-19,0.0843411484337508
2001-12-20,-0.0915671935254907
2001-12-21,-0.0335959494285154
2001-12-24,0.0
2001-12-25,-0.0008336807485775
2001-12-26,-0.0125893395835632
2001-12-27,0.0134230203321408
2001-12-28,0.0
2001-12-31,0.0
2002-01-01,0.0384191099039448
2002-01-02,-0.0052261425481807
2002-01-03,-0.0219233750975331
2002-01-04,-0.0306223207740456
2002-01-07,-0.0249475303807651
2002-01-08,-0.0026166608911717
2002-01-09,0.0086957069675541
2002-01-10,-0.0113192327399387
2002-01-11,0.0113192327399387
2002-01-14,0.0146113471810638
2002-01-15,-0.0042753378504021
2002-01-16,-0.0194684928939343
2002-01-17,0.0047940819646741
2002-01-18,0.0
2002-01-21,0.0163867401147728
2002-01-22,-0.0259979980248861
2002-01-23,-0.0119233031003953
2002-01-24,0.0128008810417541
2002-01-25,0.013072081567353
2002-01-28,-0.0121952730938184
2002-01-29,0.004372547412609
2002-01-30,-0.0034965070587293
2002-01-31,0.022511773172217
2002-02-01,-0.0038601806458262
2002-02-04,-0.0004298302236818
2002-02-05,-0.0129815756391526
2002-02-06,-0.0020753227249628
2002-02-07,0.0020753227249628
2002-02-08,0.0086730812534288
2002-02-11,-0.0130379943381297
2002-02-12,0.0087108564742481
2002-02-13,0.0030309614024348
2002-02-14,-0.0099935656831537
2002-02-15,0.0
2002-02-18,0.0056608032723999
2002-02-19,-0.0091603693986641
2002-02-20,0.0026258220776673
2002-02-21,0.0
2002-02-22,0.0030547699949572
2002-02-25,-0.0061189002102577
2002-02-26,-0.0010527240203725
2002-02-27,-0.0029007184229734
2002-02-28,-0.0068455605739861
2002-03-01,-0.0276328937577843
2002-03-04,0.0027297560171901
2002-03-05,0.0015435604826188
2002-03-06,0.0502493818906164
2002-03-07,0.0077353200484209
2002-03-08,-0.0176200792809626
2002-03-11,-0.001395186832525
2002-03-12,0.0151550854676614
2002-03-13,0.0048186253005613
2002-03-14,0.018206052676382
2002-03-15,0.0036888036463214
2002-03-18,-0.0245670974551734
2002-03-19,0.001285622632615
2002-03-20,-0.0151027681857569
2002-03-21,-0.002612104227925
2002-03-22,0.0069505058265235
2002-03-25,-0.0052083451071385
2002-03-26,-0.0008707009692439
2002-03-27,-0.0127111069319281
2002-03-28,0.0039621447386926
2002-03-29,-0.0017590154051796
2002-04-01,-0.0132921762089366
2002-04-02,-0.0062640025849307
2002-04-03,0.0089366099664069
2002-04-04,-0.0089366099664069
2002-04-05,0.0020625035334571
2002-04-08,0.0091846024399271
2002-04-09,-0.0029334658130899
2002-04-10,0.0007119338202277
2002-04-11,-8.896401411506716e-05
2002-04-12,-0.0053523767385916
2002-04-15,0.0049074379103393
2002-04-16,-0.0073253856248927
2002-04-17,-0.0049436081086899
2002-04-18,0.003777322595428
2002-04-19,-0.0134654784123746
2002-04-22,-0.0019124817996241
2002-04-23,-0.0018248180246294
2002-04-24,-0.0036596564175304
2002-04-25,-0.0161703685142349
2002-04-26,-0.013127239610482
2002-04-29,0.0042382921932362
2002-04-30,-0.0049464239353258
2002-05-01,-0.0026007817000572
2002-05-02,-0.0128665105932501
2002-05-03,0.0004795013278156
2002-05-06,-0.0203396842371224
2002-05-07,0.0068259650703996
2002-05-08,0.0058139698654198
2002-05-09,-0.0123464359365006
2002-05-10,-0.0071663782870809
2002-05-13,-0.0021797137524139
2002-05-14,0.0129588480072411
2002-05-15,-0.0083191084139646
2002-05-16,-0.0113665666570654
2002-05-17,-0.0009945301665084
2002-05-20,0.0059523985272949
2002-05-21,0.0014825799602231
2002-05-22,0.001973360285175
2002-05-23,-0.010802344773602
2002-05-24,0.0
2002-05-27,-0.0121298665324167
2002-05-28,-0.0096276396053847
2002-05-29,-0.0109559279461808
2002-05-30,0.0068742896265323
2002-05-31,0.0061162270174359
2002-06-03,-0.0143298255548249
2002-06-04,0.0259490520068226
2002-06-05,-0.0155905162291167
2002-06-06,0.0084328668393207
2002-06-07,0.0096658021970092
2002-06-10,0.0100693737484314
2002-06-11,0.003861199787515
2002-06-12,0.0156865961676997
2002-06-13,0.0192684188658769
2002-06-14,0.0127994162623235
2002-06-17,-0.0301241999196295
2002-06-18,-0.0033064310974784
2002-06-19,0.0125836526411324
2002-06-20,-0.0141434111948268
2002-06-21,0.0082584875493143
2002-06-24,0.0012570711900514
2002-06-25,-0.004649369088193
2002-06-26,0.0058083415957468
2002-06-27,0.0028915682797991
2002-06-28,-0.0312830983806651
2002-07-01,0.0043401211618978
2002-07-02,0.0070152217864003
2002-07-03,0.0
2002-07-04,-0.0093712153132514
2002-07-05,0.0059288711222786
2002-07-08,-0.0152686847120464
2002-07-09,0.0023780748809687
2002-07-10,0.0089419373756611
2002-07-11,-0.0139444490586329
2002-07-12,0.006996530289836
2002-07-15,0.0086773818311254
2002-07-16,0.0019728736362076
2002-07-17,-0.0186502981344092
2002-07-18,-0.0010045204260054
2002-07-19,0.0045124167818619
2002-07-22,0.0090633557021702
2002-07-23,0.0258381960568443
2002-07-24,-0.0145987994211527
2002-07-25,0.0078125397367938
2002-07-26,-0.0186554256615014
2002-07-29,0.0059288711222786
2002-07-30,0.0039331417468368
2002-07-31,0.0078201767058336
2002-08-01,-0.0029254043291051
2002-08-02,0.0272617181473133
2002-08-05,0.0110571461548234
2002-08-06,-0.0194549433843342
2002-08-07,-0.0002875353448672
2002-08-08,0.0036360196981486
2002-08-09,-0.002151309542512
2002-08-12,0.0156227209355597
2002-08-13,-0.0110864830028969
2002-08-14,0.0137215306409022
2002-08-15,-0.0038891318259959
2002-08-16,0.0020076637262902
2002-08-19,0.0121667387598787
2002-08-20,0.0120204868541251
2002-08-21,0.0018365478073012
2002-08-22,-0.0040448667025301
2002-08-23,-0.0060981432625246
2002-08-26,-0.022114844286567
2002-08-27,0.0010417160845439
2002-08-28,0.0082948915610403
2002-08-29,-0.008673571864723
2002-08-30,0.0
2002-09-02,0.0170398659026758
2002-09-03,-0.0058350031349645
2002-09-04,-0.0094074071018952
2002-09-05,-0.008066473157557
2002-09-06,0.0019038558820669
2002-09-09,0.0125692719381471
2002-09-10,-0.0054619214794953
2002-09-11,-0.0104414807204191
2002-09-12,0.00570886422032
2002-09-13,0.0178660135293911
2002-09-16,-0.0140781302124537
2002-09-17,0.001888574687868
2002-09-18,-0.0048513715373075
2002-09-19,0.0039075300326012
2002-09-20,0.0084626739187334
2002-09-23,0.0009358915049051
2002-09-24,-0.0093985654236385
2002-09-25,-0.0018903597311688
2002-09-26,-0.001893939960071
2002-09-27,-0.0014228126659228
2002-09-30,-0.0109760109309315
2002-10-01,0.0007195107637425
2002-10-02,-0.0031216257789874
2002-10-03,0.0036489381758562
2002-10-04,0.0086845036922138
2002-10-07,0.0005699629678379
2002-10-08,-0.004759647252988
2002-10-09,-0.0047824098802151
2002-10-10,0.0016764463272527
2002-10-11,0.0
2002-10-14,-0.0002393203314046
2002-10-15,-0.00316440787621
2002-10-16,-0.0108150918967289
2002-10-17,0.0077369825021524
2002-10-18,-0.015534292962184
2002-10-21,-0.0039215736531819
2002-10-22,0.0036279884869099
2002-10-23,-0.0085516813486945
2002-10-24,-0.0009876544012725
2002-10-25,-0.0061950390175131
2002-10-28,0.0022346378014161
2002-10-29,0.0019821612039914
2002-10-30,-0.0099503308531678
2002-10-31,-0.0019018072895966
2002-11-01,-0.0061303644076677
2002-11-04,0.0010075567602996
2002-11-05,-0.0020161297151846
2002-11-06,-0.0121828917994775
2002-11-07,0.0
2002-11-08,0.0
2002-11-11,0.0030596658239554
2002-11-12,0.0007125770139153
2002-11-13,-0.0119774170770563
2002-11-14,-0.0061983669523386
2002-11-15,-0.0063413071793507
2002-11-18,0.0001042807238027
2002-11-19,0.009341012393139
2002-11-20,-0.0051786754784513
2002-11-21,-0.0162264748415443
2002-11-22,-0.0213341424749913
2002-11-25,-0.0026990569691647
2002-11-26,0.0021598280534296
2002-11-27,0.0
2002-11-28,0.0010781672203457
2002-11-29,-0.0040491349694593
2002-12-02,0.0029709677491136
2002-12-03,-0.0127563135655095
2002-12-04,-0.0030091665436988
2002-12-05,0.0081855845864393
2002-12-06,-0.0087336799687545
2002-12-09,-0.0154699217721319
2002-12-10,-0.0123250859926202
2002-12-11,0.0050604549936159
2002-12-12,-0.0201111437551753
2002-12-13,0.0002860821075154
2002-12-16,0.0414625216044228
2002-12-17,-0.0177191789851027
2002-12-18,0.0055710450494554
2002-12-19,-0.0083682496705166
2002-12-20,-0.009569451016151
2002-12-23,0.0045146803545268
2002-12-24,0.0
2002-12-25,-0.002254792387089
2002-12-26,-0.0144950669181396
2002-12-27,-0.0071829069063995
2002-12-30,-0.0098522964430114
2002-12-31,0.0
2003-01-01,-0.0052554865489606
2003-01-02,-0.0117786991926127
2003-01-03,0.0094340322333588
2003-01-06,0.0119471273558708
2003-01-07,-0.0002783835214938
2003-01-08,-0.0058173520659128
2003-01-09,-0.0046783711061011
2003-01-10,0.0157025616639816
2003-01-13,0.0199949534819827
2003-01-14,-0.0098104085160577
2003-01-15,0.0131983281879937
2003-01-16,0.0011267606825908
2003-01-17,0.0
2003-01-20,0.0184105618431797
2003-01-21,-0.0072122365331503
2003-01-22,-0.0276619387280883
2003-01-23,0.0005722460814241
2003-01-24,0.0011435107020791
2003-01-27,0.0017128180036745
2003-01-28,-0.0212160615482139
2003-01-29,0.00743066231027
2003-01-30,-0.0169149556389829
2003-01-31,0.0061107033292966
2003-02-03,-0.0251136504549118
2003-02-04,0.0059773041084594
2003-02-05,-0.0047789816163508
2003-02-06,0.0089419373756611
2003-02-07,0.0170759249146206
2003-02-10,-0.021835005877874
2003-02-11,-0.0023880608363846
2003-02-12,-0.0008371704130634
2003-02-13,-0.0051580513808331
2003-02-14,0.0
2003-02-17,0.0119547149978784
2003-02-18,-0.0113535728096518
2003-02-19,-0.0243321006595307
2003-02-20,-0.0043196611445162
2003-02-21,0.0072464085207668
2003-02-24,-0.005392839871444
2003-02-25,-0.0024721891453891
2003-02-26,-0.0074534506545811
2003-02-27,0.009369929866247
2003-02-28,-0.0112420052959918
2003-03-03,0.0018720754297447
2003-03-04,-0.0148225298892237
2003-03-05,0.0173131912016755
2003-03-06,-0.0118862832021955
2003-03-07,-0.0053636348810433
2003-03-10,0.0044191991111741
2003-03-11,0.0090923968614577
2003-03-12,0.0179404749927094
2003-03-13,0.0090089599655374
2003-03-14,0.0034816822442929
2003-03-17,-0.0057689548184707
2003-03-18,-0.0048840145924256
2003-03-19,-0.004907985312192
2003-03-20,0.0079632886360738
2003-03-21,-0.0061199701417846
2003-03-24,-0.0148425730379289
2003-03-25,-0.0100188690274003
2003-03-26,0.0012578618010712
2003-03-27,0.0037641198772253
2003-03-28,-0.0107020221939997
2003-03-31,-0.0025348556031881
2003-04-01,0.0113565889323359
2003-04-02,-0.0100883579443409
2003-04-03,0.0063171404012614
2003-04-04,0.0131375051853019
2003-04-07,-0.0028006864424714
2003-04-08,-0.0123918255491006
2003-04-09,-0.0179806451191479
2003-04-10,0.0009632365490306
2003-04-11,0.0041633366782432
2003-04-14,-0.0157838677012618
2003-04-15,0.0006491399124408
2003-04-16,-0.011421236894352
2003-04-17,0.0058900693846029
2003-04-18,-0.0009792721526826
2003-04-21,-0.0128185814381711
2003-04-22,-0.0143264152800077
2003-04-23,-0.0217104863709014
2003-04-24,-0.0072277031214533
2003-04-25,-0.0065846711661581
2003-04-28,-0.0020884100872706
2003-04-29,0.015557790030926
2003-04-30,-0.0019916905042072
2003-05-01,0.0314006039130219
2003-05-02,-0.0290659190648585
2003-05-05,0.0
2003-05-06,0.0051308475823435
2003-05-07,-0.0133953574322369
2003-05-08,0.0055172553747544
2003-05-09,0.0061707429266597
2003-05-12,0.0047732787526575
2003-05-13,0.0308128864295351
