usd_zar_logret,platinum_logret,Gold_logret,Silver_logret,Brent_Oil_logret,Oats_logret
-0.0087428428900773,0.0201461536186906,-0.0054456478739641,0.0,0.0025486997230137,0.0059113472630567
-0.0088199548652783,0.0133909877403093,-0.0032816802468795,-0.0055621915352743,0.0395703023894928,-0.0059113472630567
0.0088902017832237,-0.0247198775216999,-0.0113867162340923,-0.0144464791733962,0.0200698778040049,-0.0119285708652734
0.0041358581263288,0.0074432792814205,0.0055258935971096,0.0030269420750623,0.0010272214565296,-0.0325231917055601
-0.0017503942855301,0.0089972227215131,0.009051490369579,-0.0022693471500674,-0.006695878738598,0.0082304991365154
-0.0088159009811874,0.0029811748219534,0.0029990480060249,-0.0007575949249949,-0.0022419600664393,-0.0186148084422317
-0.0029559897974544,-0.0119783975434666,-0.0025440682447754,0.0034298429668944,-0.0227004683937077,-0.0062827431794953
-0.0119838797761915,0.0,0.0021810259463608,0.0,0.0306110857422154,0.0
0.0028663581072512,0.0236338988766222,0.0314536293684453,0.0169749457901324,-0.0048077015681031,-0.0021030501967791
-0.0082630252794055,0.0108050756465667,0.0139764679024212,0.0049382816405827,-0.0236862344771604,0.0021030501967791
-0.0007217611284096,-0.0093576575786213,0.0124139525232642,0.0068728792877619,0.0077247575134604,0.0
0.0028839241329048,-0.0345813167555313,-0.006187713108166,0.0019550348358032,0.0217963999883328,0.0062827431794953
0.0039518643131999,0.0104265262876834,-0.0110958142550545,-0.0045023076935115,-0.0051466917517686,-0.0210978289646366
0.0106991034866235,-0.0038972612680439,-0.0013956736389744,-0.0068904692349724,0.0173917427118688,0.0021299262578251
-0.0061915295825252,0.0114625257061913,0.00938321393581,-0.0039588333572042,0.0536400990000345,-0.0064034370352068
0.0034207559012453,-0.0053451873005823,-0.003465006931818,-0.0033773748205885,0.0089314788302452,-0.0415360252539125
-0.0032779905358804,-0.0207270530091925,0.0209521660768547,0.0128523766172918,-0.0150378773645405,0.0
-0.0107643665871584,-0.0013216507315361,-0.0071635987736424,-0.0025572945971741,0.0077071672449378,-0.0089686699827602
-0.0043384015985981,0.009027685846763,-0.0030858930711641,0.0015744935352659,-0.0977122948195692,0.0111983253100298
-0.010196738020515,0.0266042380538902,-0.0110498361865847,-0.0082938864059349,-0.013137060936426,0.0198462963719308
0.0052570214528016,0.0248482138862682,0.0003471619545365,-0.0015876169240625,0.0364952782187066,-0.006571765163235
0.0056640918257551,-0.0110874032850363,0.0,-0.0129936860619883,0.0106256355333176,-0.0110498361865847
0.0036140263405564,0.0107316362828653,-0.0031288049164137,0.0016083638368629,0.0275740401838349,0.0154358081298395
-0.0015885626851379,-0.0197634899852792,-0.0083916576362481,-0.0040257703324013,0.0079286837555074,0.0
-0.0056525985714217,0.0256172518006749,0.0024548495582443,0.0054309698008028,-0.021284474937063,-0.0288588284619804
-0.0002907399351776,-0.015866317699178,0.0069808311413401,-0.0054309698008028,0.0163364193196935,-0.0204785313435404
-0.008835076272468,0.030090765853826,0.0233767950020222,0.0062330552659013,-0.0043082088176897,0.0068728792877621
-0.0011007155761855,-0.010164804902522,-0.012307847674597,0.0137356593688731,0.0226573474858864,-0.0068728792877621
0.0018338534389354,-0.0038828361107281,0.0027481982257162,0.0049304902169922,-0.0074955540767858,-0.0046083030861945
-0.0047750320297517,-0.02590286718892,-0.0128437064552748,-0.0050886680091599,0.0171886832824452,-0.0424592077717909
0.0033082184187578,-0.0087855676375596,-0.0043181568700454,-0.0017019933258179,-0.050109361902535,-0.0268636422695482
-0.002020388234329,-0.0088634384811543,-0.004336884245772,-0.0017048950465103,-0.0067842865369223,0.0024721891453891
-0.002024478468201,0.0408958292495178,-0.0024565725637026,0.0025760442264943,0.0098222635569995,0.0024660924951929
0.0095343589873013,0.0102311491547268,0.0,-0.0039658985155486,0.0010106115059231,-0.004938281640582
-0.0007301935337216,0.0015782982671321,0.0010535558481103,0.0039658985155486,-0.0290370528545453,0.0364560419609878
-0.0029261176693886,-0.0047422801987666,-0.0056318346673913,-0.0085462112129981,0.0127434133684447,0.0118625353098194
-0.0022002209096025,-0.0109755257669217,-0.006729262156182,0.0025914496711341,0.0152830279801774,0.0047058910374131
0.0036643500144919,0.0051487453289524,-0.0017784105700906,0.0013926193437403,0.0196902740574791,-0.0094340322333588
0.0014619885644993,0.0192920745901741,0.0035536640098685,0.0039682591756204,-0.0126373480955934,0.0070838548884051
0.0065526262851549,0.0253829227640602,0.0081258175429335,0.0029658944133783,-0.0451822227932328,-0.0142182490022788
0.0054279127294294,-0.0061151464987547,-0.0038780235451465,0.0005921247582458,0.0262627395470671,-0.007185659660875
0.002882884879525,-0.0020467552131497,-0.0124401817581984,-0.0079239717308916,-0.0151205629938253,0.0143200537747487
0.0046670341397596,-0.0044490775427119,0.0028571448007799,0.0023837913552762,-0.0213481423191264,0.0141178815457845
-0.0082719407113014,-0.0015446041162796,0.0007130125079255,-0.0139862419747398,-0.0268881586403559,0.0299216798650494
0.0003610760104224,-0.0074131667209513,-0.0046436947172292,0.0036151877092527,-0.0220435082886156,0.0157483569681389
0.0043227733020039,-0.0127124895281758,0.0,0.0089811999764328,0.0007426662056908,-0.0433363134869679
