Date,Price,Open,High,Low,Vol.,Change %
20-10-2025,"1,050.00","1,037.25","1,051.50","1,037.00",126.91K,2.99%
17-10-2025,"1,019.50","1,010.75","1,021.50","1,010.50",163.41K,0.87%
16-10-2025,"1,010.75","1,006.25","1,019.75","1,006.00",145.82K,0.42%
15-10-2025,"1,006.50","1,006.50","1,011.75","1,002.00",147.31K,0.00%
14-10-2025,"1,006.50","1,007.00","1,009.75","1,001.00",143.60K,-0.12%
13-10-2025,"1,007.75","1,006.00","1,013.00","1,003.00",142.84K,0.10%
10-10-2025,"1,006.75","1,021.50","1,024.75","1,002.50",239.70K,-1.52%
09-10-2025,"1,022.25","1,029.00","1,030.00","1,020.75",212.40K,-0.70%
08-10-2025,"1,029.50","1,021.25","1,030.00","1,020.00",199.78K,0.73%
07-10-2025,"1,022.00","1,017.00","1,025.50","1,016.00",153.30K,0.42%
06-10-2025,"1,017.75","1,015.25","1,023.25","1,014.00",117.35K,-0.02%
03-10-2025,"1,018.00","1,021.00","1,028.75","1,016.50",137.81K,-0.56%
02-10-2025,"1,023.75","1,013.00","1,025.50","1,008.25",169.69K,1.06%
01-10-2025,"1,013.00","1,000.25","1,020.00",993.75,207.98K,1.12%
30-09-2025,"1,001.75","1,009.25","1,009.25","1,000.50",160.38K,-0.87%
29-09-2025,"1,010.50","1,011.75","1,013.75","1,006.00",103.67K,-0.32%
26-09-2025,"1,013.75","1,012.00","1,015.75","1,008.75",103.47K,0.15%
25-09-2025,"1,012.25","1,008.50","1,017.00","1,006.50",132.64K,0.32%
24-09-2025,"1,009.00","1,011.25","1,020.25","1,005.75",155.37K,-0.30%
23-09-2025,"1,012.00","1,010.75","1,015.50","1,005.00",147.29K,0.10%
22-09-2025,"1,011.00","1,024.25","1,025.00","1,006.25",188.01K,-1.41%
19-09-2025,"1,025.50","1,038.50","1,047.75","1,024.00",184.81K,-1.16%
18-09-2025,"1,037.50","1,043.75","1,044.50","1,035.25",99.22K,-0.60%
17-09-2025,"1,043.75","1,049.25","1,052.75","1,042.00",106.46K,-0.57%
16-09-2025,"1,049.75","1,043.00","1,052.50","1,041.75",109.07K,0.67%
15-09-2025,"1,042.75","1,043.00","1,051.25","1,039.75",119.75K,1.66%
12-09-2025,"1,025.75","1,025.75","1,025.75","1,025.75",0.02K,1.03%
11-09-2025,"1,015.25","1,015.25","1,015.25","1,015.25",0.02K,0.97%
10-09-2025,"1,005.50","1,007.75","1,009.75","1,006.75",0.02K,-0.59%
09-09-2025,"1,011.50","1,011.50","1,011.50","1,011.50",0.02K,-0.20%
08-09-2025,"1,013.50","1,007.50","1,010.00","1,005.50",0.07K,-1.31%
05-09-2025,"1,027.00","1,033.50","1,037.25","1,025.75",102.79K,-0.58%
04-09-2025,"1,033.00","1,031.50","1,034.25","1,021.50",115.81K,0.15%
03-09-2025,"1,031.50","1,043.50","1,047.75","1,030.75",101.59K,-0.91%
02-09-2025,"1,041.00","1,052.25","1,053.00","1,036.25",124.74K,-1.05%
01-09-2025,"1,052.00","1,052.75","1,053.00","1,051.75",,-0.24%
29-08-2025,"1,054.50","1,048.25","1,055.00","1,042.00",107.37K,0.62%
28-08-2025,"1,048.00","1,047.75","1,049.25","1,039.75",117.50K,0.05%
27-08-2025,"1,047.50","1,049.00","1,054.00","1,044.25",122.28K,-0.19%
26-08-2025,"1,049.50","1,047.00","1,055.75","1,041.75",154.54K,0.17%
25-08-2025,"1,047.75","1,057.75","1,061.75","1,046.00",163.20K,-1.02%
22-08-2025,"1,058.50","1,054.75","1,062.75","1,052.00",173.59K,0.24%
21-08-2025,"1,056.00","1,036.00","1,056.75","1,032.25",209.81K,1.93%
20-08-2025,"1,036.00","1,034.00","1,040.50","1,031.25",78.26K,0.22%
19-08-2025,"1,033.75","1,042.00","1,046.00","1,030.50",119.72K,-0.72%
18-08-2025,"1,041.25","1,042.00","1,047.75","1,034.50",139.13K,-0.12%
15-08-2025,"1,042.50","1,029.25","1,043.75","1,026.75",114.07K,3.47%
14-08-2025,"1,007.50","1,021.25","1,029.00","1,007.00",27.62K,-1.61%
13-08-2025,"1,024.00","1,009.00","1,026.75","1,008.75",41.10K,1.11%
12-08-2025,"1,012.75",989.25,"1,014.75",973.75,77.85K,2.12%
11-08-2025,991.75,968.75,995.75,965.25,34.94K,0.43%
08-08-2025,987.5,993,998,986,100.86K,-0.63%
07-08-2025,993.75,985.25,994.75,983,114.22K,0.94%
06-08-2025,984.5,990,995.25,981.25,118.60K,-0.63%
05-08-2025,990.75,993,"1,002.25",989.5,111.85K,-0.38%
04-08-2025,994.5,990.5,996.75,986,117.83K,0.53%
01-08-2025,989.25,990,994.5,986,126.56K,0.00%
31-07-2025,989.25,996,"1,000.75",987.5,155.39K,-0.65%
30-07-2025,995.75,"1,009.00","1,012.25",995.25,142.23K,-1.36%
29-07-2025,"1,009.50","1,010.00","1,013.75","1,004.50",129.53K,-0.20%
28-07-2025,"1,011.50","1,015.75","1,018.25","1,010.50",137.68K,0.95%
25-07-2025,"1,002.00","1,005.75","1,009.50",998.25,35.74K,-0.37%
24-07-2025,"1,005.75","1,006.00","1,010.75","1,000.50",51.13K,0.07%
23-07-2025,"1,005.00","1,008.00","1,017.75","1,004.00",38.34K,-0.30%
22-07-2025,"1,008.00","1,012.00","1,013.75","1,004.00",45.11K,-0.25%
21-07-2025,"1,010.50","1,015.50","1,019.50","1,005.75",23.50K,-1.68%
18-07-2025,"1,027.75","1,021.25","1,037.25","1,020.25",46.93K,0.61%
17-07-2025,"1,021.50","1,012.50","1,022.50","1,009.50",36.54K,0.79%
16-07-2025,"1,013.50",996.25,"1,014.50",996,33.43K,1.86%
15-07-2025,995,997.25,"1,002.50",993,31.99K,-0.60%
14-07-2025,"1,001.00","1,000.00","1,009.75",994.5,41.42K,-0.32%
11-07-2025,"1,004.25","1,012.50","1,016.00",999.75,40.21K,-0.81%
10-07-2025,"1,012.50","1,007.00","1,014.00","1,001.75",51.88K,0.35%
09-07-2025,"1,009.00","1,020.25","1,024.50","1,007.75",37.64K,-1.20%
08-07-2025,"1,021.25","1,030.50","1,032.75","1,020.25",62.42K,-0.99%
07-07-2025,"1,031.50","1,046.75","1,047.00","1,028.75",60.37K,-2.27%
03-07-2025,"1,055.50","1,052.50","1,064.25","1,050.75",56.41K,0.19%
02-07-2025,"1,053.50","1,032.00","1,054.25","1,029.50",53.11K,2.31%
01-07-2025,"1,029.75","1,027.25","1,031.50","1,016.75",51.56K,0.00%
30-06-2025,"1,029.75","1,034.25","1,044.25","1,023.25",59.93K,-0.34%
27-06-2025,"1,033.25","1,029.00","1,040.50","1,024.75",47.96K,0.54%
26-06-2025,"1,027.75","1,032.00","1,034.50","1,022.50",72.24K,-0.17%
25-06-2025,"1,029.50","1,051.00","1,057.75","1,027.75",108.12K,-1.98%
24-06-2025,"1,050.25","1,058.00","1,065.50","1,049.75",78.29K,-1.11%
23-06-2025,"1,062.00","1,075.00","1,077.75","1,059.00",55.98K,-0.56%
20-06-2025,"1,068.00","1,074.00","1,080.50","1,067.00",104.76K,-0.47%
19-06-2025,"1,073.00","1,072.75","1,073.00","1,072.75",,-0.16%
18-06-2025,"1,074.75","1,072.25","1,079.75","1,069.50",114.29K,0.07%
17-06-2025,"1,074.00","1,069.75","1,075.25","1,063.75",132.73K,0.40%
16-06-2025,"1,069.75","1,069.50","1,079.25","1,064.25",159.29K,0.00%
13-06-2025,"1,069.75","1,042.25","1,071.00","1,040.75",211.60K,2.64%
12-06-2025,"1,042.25","1,049.00","1,056.25","1,038.50",228.33K,-0.79%
11-06-2025,"1,050.50","1,057.75","1,062.75","1,049.25",159.14K,-0.69%
10-06-2025,"1,057.75","1,057.25","1,063.75","1,055.75",139.46K,0.17%
09-06-2025,"1,056.00","1,057.50","1,061.75","1,053.50",120.72K,-0.12%
06-06-2025,"1,057.25","1,050.75","1,060.50","1,047.00",130.39K,0.52%
05-06-2025,"1,051.75","1,044.75","1,056.75","1,040.00",134.81K,0.65%
04-06-2025,"1,045.00","1,040.50","1,053.00","1,037.75",136.38K,0.41%
03-06-2025,"1,040.75","1,034.50","1,044.00","1,032.75",103.96K,0.70%
02-06-2025,"1,033.50","1,042.25","1,042.75","1,032.50",110.58K,-0.79%
30-05-2025,"1,041.75","1,049.00","1,050.50","1,040.25",103.02K,-0.95%
29-05-2025,"1,051.75","1,055.50","1,055.75","1,040.00",121.36K,0.31%
28-05-2025,"1,048.50","1,061.75","1,064.25","1,047.50",94.73K,-1.32%
27-05-2025,"1,062.50","1,061.25","1,067.75","1,059.00",85.01K,0.12%
26-05-2025,"1,061.25","1,060.00","1,062.75","1,060.00",105.12K,0.09%
23-05-2025,"1,060.25","1,071.00","1,073.25","1,055.50",105.12K,-0.68%
22-05-2025,"1,067.50","1,057.00","1,070.75","1,051.00",114.37K,0.45%
21-05-2025,"1,062.75","1,052.75","1,067.50","1,052.75",129.77K,0.93%
20-05-2025,"1,053.00","1,050.75","1,056.75","1,046.25",92.81K,0.21%
19-05-2025,"1,050.75","1,050.25","1,056.00","1,045.75",78.35K,0.07%
16-05-2025,"1,050.00","1,052.50","1,059.75","1,047.25",114.73K,-0.12%
15-05-2025,"1,051.25","1,073.00","1,073.25","1,046.00",172.96K,-1.48%
14-05-2025,"1,067.00","1,075.00","1,075.00","1,048.25",0.01K,-0.02%
13-05-2025,"1,067.25","1,069.00","1,071.00","1,069.00",0.03K,0.12%
12-05-2025,"1,066.00","1,046.00","1,065.00","1,046.00",0.08K,1.35%
09-05-2025,"1,051.75","1,044.50","1,058.25","1,040.50",116.14K,0.65%
08-05-2025,"1,045.00","1,039.00","1,048.00","1,036.50",105.08K,0.55%
07-05-2025,"1,039.25","1,045.00","1,056.00","1,038.25",123.50K,-0.19%
06-05-2025,"1,041.25","1,045.25","1,046.75","1,036.50",102.32K,-0.41%
05-05-2025,"1,045.50","1,052.75","1,057.00","1,044.25",84.10K,-1.18%
02-05-2025,"1,058.00","1,050.25","1,062.00","1,050.00",91.96K,0.74%
01-05-2025,"1,050.25","1,044.00","1,054.50","1,036.75",84.63K,0.55%
30-04-2025,"1,044.50","1,052.50","1,054.50","1,038.50",115.20K,-0.78%
29-04-2025,"1,052.75","1,062.00","1,063.25","1,045.75",149.00K,-0.92%
28-04-2025,"1,062.50","1,058.50","1,064.00","1,051.50",134.45K,0.31%
25-04-2025,"1,059.25","1,062.00","1,067.50","1,056.50",124.43K,-0.26%
24-04-2025,"1,062.00","1,049.75","1,063.50","1,048.00",148.40K,1.12%
23-04-2025,"1,050.25","1,048.00","1,057.50","1,045.25",140.32K,0.41%
22-04-2025,"1,046.00","1,042.00","1,051.50","1,041.00",94.81K,0.43%
21-04-2025,"1,041.50","1,050.25","1,054.75","1,040.75",71.98K,0.48%
17-04-2025,"1,036.50","1,038.00","1,045.25","1,032.00",88.27K,-0.22%
16-04-2025,"1,038.75","1,035.25","1,045.75","1,028.00",113.59K,0.27%
15-04-2025,"1,036.00","1,040.50","1,041.25","1,030.75",126.99K,-0.55%
14-04-2025,"1,041.75","1,040.75","1,049.50","1,036.75",117.32K,-0.10%
11-04-2025,"1,042.75","1,026.50","1,044.50","1,021.75",191.95K,1.34%
10-04-2025,"1,029.00","1,015.25","1,029.50","1,010.75",192.96K,1.60%
09-04-2025,"1,012.75",989,"1,015.50",987.5,205.52K,2.01%
08-04-2025,992.75,983.25,"1,002.25",982.5,216.12K,0.99%
07-04-2025,983,971.75,993.5,969.5,272.59K,0.61%
04-04-2025,977,"1,011.00","1,012.75",970.25,269.76K,-3.41%
03-04-2025,"1,011.50","1,011.00","1,020.25","1,005.25",169.50K,-1.75%
02-04-2025,"1,029.50","1,032.00","1,033.00","1,024.50",129.99K,-0.46%
01-04-2025,"1,034.25","1,014.75","1,034.75","1,010.50",167.01K,1.92%
31-03-2025,"1,014.75","1,023.00","1,031.50","1,013.25",160.04K,-0.81%
28-03-2025,"1,023.00","1,015.00","1,023.50","1,009.00",120.89K,0.61%
27-03-2025,"1,016.75","1,001.00","1,017.75",999.75,111.19K,1.57%
26-03-2025,"1,001.00","1,002.75","1,008.75",997.5,103.85K,-0.07%
25-03-2025,"1,001.75","1,007.00","1,007.75",998.25,99.52K,-0.55%
24-03-2025,"1,007.25","1,010.00","1,011.50","1,003.25",88.65K,-0.25%
21-03-2025,"1,009.75","1,013.50","1,016.75","1,004.25",101.38K,-0.32%
20-03-2025,"1,013.00","1,009.00","1,014.50","1,004.00",117.39K,0.47%
19-03-2025,"1,008.25","1,012.00","1,016.00","1,006.50",124.45K,-0.44%
18-03-2025,"1,012.75","1,015.00","1,021.75","1,011.25",100.68K,-0.27%
17-03-2025,"1,015.50","1,016.25","1,021.75","1,010.25",80.93K,1.63%
14-03-2025,999.25,999.25,999.25,999.25,0.00K,0.25%
13-03-2025,996.75,999.25,999.25,999.25,0.03K,0.94%
12-03-2025,987.5,997.5,997.5,982.75,0.04K,-1.03%
11-03-2025,997.75,998,"1,006.25",997,0.07K,-0.20%
10-03-2025,999.75,"1,013.00","1,013.00",999.75,0.09K,-2.46%
07-03-2025,"1,025.00","1,027.25","1,031.50","1,021.00",121.48K,-0.22%
06-03-2025,"1,027.25","1,015.50","1,036.50","1,013.75",192.14K,1.53%
05-03-2025,"1,011.75","1,004.00","1,015.00",995.75,159.72K,1.28%
04-03-2025,999,"1,010.75","1,013.00",991,211.93K,-1.24%
03-03-2025,"1,011.50","1,026.00","1,031.25","1,008.00",154.48K,-1.39%
28-02-2025,"1,025.75","1,037.75","1,045.75","1,025.00",128.17K,-1.11%
27-02-2025,"1,037.25","1,041.25","1,051.25","1,035.00",153.28K,-0.38%
26-02-2025,"1,041.25","1,048.00","1,050.00","1,037.75",144.04K,-0.72%
25-02-2025,"1,048.75","1,047.50","1,053.25","1,037.25",177.72K,0.12%
24-02-2025,"1,047.50","1,056.00","1,061.00","1,045.75",129.31K,0.77%
21-02-2025,"1,039.50","1,043.75","1,049.25","1,036.50",115.93K,-0.57%
20-02-2025,"1,045.50","1,032.25","1,046.00","1,031.75",112.59K,1.33%
19-02-2025,"1,031.75","1,037.00","1,047.75","1,029.25",133.96K,-0.65%
18-02-2025,"1,038.50","1,033.00","1,041.75","1,026.00",123.33K,0.24%
14-02-2025,"1,036.00","1,030.00","1,046.75","1,029.50",120.77K,0.58%
13-02-2025,"1,030.00","1,028.50","1,032.50","1,024.00",147.39K,0.22%
12-02-2025,"1,027.75","1,043.50","1,047.00","1,024.50",171.58K,-1.51%
11-02-2025,"1,043.50","1,049.00","1,057.00","1,041.50",149.76K,-0.57%
10-02-2025,"1,049.50","1,046.50","1,052.25","1,043.00",128.32K,0.00%
07-02-2025,"1,049.50","1,060.50","1,063.75","1,047.50",154.23K,-1.04%
06-02-2025,"1,060.50","1,057.25","1,066.50","1,049.75",129.16K,0.33%
05-02-2025,"1,057.00","1,073.50","1,079.75","1,053.00",166.30K,-1.67%
04-02-2025,"1,075.00","1,057.50","1,077.25","1,048.25",182.91K,1.58%
03-02-2025,"1,058.25","1,032.00","1,060.25","1,031.75",164.40K,1.56%
31-01-2025,"1,042.00","1,042.75","1,052.00","1,034.00",154.52K,-0.19%
30-01-2025,"1,044.00","1,060.00","1,060.50","1,042.00",135.41K,-1.56%
29-01-2025,"1,060.50","1,045.00","1,061.75","1,044.50",128.05K,1.48%
28-01-2025,"1,045.00","1,042.75","1,050.75","1,041.00",129.00K,0.00%
27-01-2025,"1,045.00","1,050.00","1,051.00","1,040.00",127.36K,-1.02%
24-01-2025,"1,055.75","1,051.00","1,063.00","1,046.75",177.24K,-0.92%
23-01-2025,"1,065.50","1,055.00","1,076.25","1,047.75",148.82K,0.90%
22-01-2025,"1,056.00","1,066.00","1,073.50","1,051.75",214.74K,-1.05%
21-01-2025,"1,067.25","1,045.00","1,068.00","1,039.00",215.09K,3.22%
17-01-2025,"1,034.00","1,019.00","1,039.00","1,019.00",189.42K,1.47%
16-01-2025,"1,019.00","1,042.00","1,042.75","1,018.50",162.10K,-2.28%
15-01-2025,"1,042.75","1,046.00","1,054.00","1,039.75",139.45K,-0.02%
14-01-2025,"1,043.00","1,043.00","1,049.00","1,035.00",0.04K,0.14%
13-01-2025,"1,041.50","1,022.00","1,044.00","1,021.50",0.20K,1.58%
10-01-2025,"1,025.25",996.5,"1,033.50",996.5,267.97K,2.63%
09-01-2025,999,994,"1,000.00",985.75,84.88K,0.45%
08-01-2025,994.5,996.75,"1,001.00",991.75,115.23K,-0.28%
07-01-2025,997.25,997,998.25,985.5,132.28K,-0.05%
06-01-2025,997.75,993.75,"1,009.75",993.25,135.00K,0.60%
03-01-2025,991.75,"1,011.00","1,015.50",988,155.03K,-2.00%
02-01-2025,"1,012.00","1,010.00","1,015.75","1,003.50",129.60K,0.15%
31-12-2024,"1,010.50",991,"1,012.00",990.75,142.79K,1.89%
30-12-2024,991.75,994.25,"1,004.50",986.75,140.33K,0.20%
27-12-2024,989.75,995.75,998.25,988.5,104.44K,-0.75%
26-12-2024,997.25,985,998,981,135.97K,1.63%
24-12-2024,981.25,974.5,981.75,971.75,64.01K,0.59%
23-12-2024,975.5,979.5,984,972.75,105.21K,-0.38%
20-12-2024,979.25,966,982.25,963.25,119.53K,1.32%
19-12-2024,966.5,952,968.5,947,166.73K,1.39%
18-12-2024,953.25,978.75,979.5,952,145.03K,-2.61%
17-12-2024,978.75,986.5,990,972,142.64K,-0.74%
16-12-2024,986,993.75,999.5,985,110.51K,-0.90%
13-12-2024,995,"1,002.00","1,002.50",993,72.77K,-0.82%
12-12-2024,"1,003.25","1,002.00","1,005.25",996.25,130.37K,0.05%
11-12-2024,"1,002.75",999,"1,006.50",994,133.24K,0.25%
10-12-2024,"1,000.25",995.5,"1,005.25",994.25,98.53K,0.48%
09-12-2024,995.5,997.25,"1,008.25",991.75,100.17K,-0.38%
06-12-2024,999.25,999,"1,002.75",993.25,113.33K,0.03%
05-12-2024,999,989.25,999.5,987.75,67.46K,0.93%
04-12-2024,989.75,997,997.75,987,56.86K,-0.75%
03-12-2024,997.25,990.25,"1,003.75",989.75,75.33K,0.63%
02-12-2024,991,996.75,996.75,984.5,67.15K,-0.50%
29-11-2024,996,"1,000.00","1,006.00",989.5,41.45K,-0.10%
27-11-2024,997,994,"1,003.00",993.25,79.27K,0.30%
26-11-2024,994,988.75,999.75,987,78.79K,-0.03%
25-11-2024,994.25,994.25,"1,000.75",991.75,42.04K,0.20%
22-11-2024,992.25,987.75,993.25,982.5,67.13K,0.71%
21-11-2024,985.25,999.75,"1,006.25",983.75,74.34K,-1.40%
20-11-2024,999.25,"1,008.00","1,011.00",995,50.52K,-0.92%
19-11-2024,"1,008.50","1,019.00","1,021.75","1,005.50",48.89K,-1.03%
18-11-2024,"1,019.00","1,012.00","1,020.75",999.25,40.66K,1.02%
15-11-2024,"1,008.75",999.5,"1,015.50",999.25,52.49K,2.15%
14-11-2024,987.5,"1,006.50","1,013.75",986.25,152.38K,-2.01%
13-11-2024,"1,007.75","1,011.50","1,012.75","1,001.75",114.15K,-0.27%
12-11-2024,"1,010.50","1,023.75","1,027.50","1,003.75",158.85K,-1.15%
11-11-2024,"1,022.25","1,030.00","1,042.25","1,019.50",137.40K,-0.78%
08-11-2024,"1,030.25","1,025.00","1,044.00","1,017.50",253.19K,0.39%
07-11-2024,"1,026.25","1,004.00","1,027.75","1,000.50",197.07K,2.24%
06-11-2024,"1,003.75",999.25,"1,007.75",982,208.31K,0.20%
05-11-2024,"1,001.75",997,"1,006.25",996.25,101.65K,0.45%
04-11-2024,997.25,996.5,"1,008.00",994,104.35K,0.35%
01-11-2024,993.75,995.5,"1,008.75",988.75,126.13K,-0.08%
31-10-2024,994.5,991.25,999.25,988.25,107.95K,0.33%
30-10-2024,991.25,978.5,992.75,977.25,159.63K,1.25%
29-10-2024,979,986.75,991.5,978.5,162.48K,-0.71%
28-10-2024,986,995.25,995.25,985.5,146.86K,-1.15%
25-10-2024,997.5,"1,005.00","1,006.00",994,158.66K,-0.75%
24-10-2024,"1,005.00","1,005.00","1,018.00","1,002.50",180.13K,0.00%
23-10-2024,"1,005.00","1,001.00","1,007.50",994.25,130.44K,0.45%
22-10-2024,"1,000.50",989,"1,003.75",986.75,131.97K,1.09%
21-10-2024,989.75,982.5,993.25,981.75,133.30K,0.71%
18-10-2024,982.75,998.5,"1,004.25",982.25,154.63K,-1.53%
17-10-2024,998,993,"1,000.75",980.75,160.55K,0.40%
16-10-2024,994,"1,003.00","1,012.50",992,159.59K,-0.95%
15-10-2024,"1,003.50","1,011.00","1,011.75",995.75,145.04K,-0.79%
14-10-2024,"1,011.50","1,017.25","1,024.00","1,010.75",84.60K,-0.93%
11-10-2024,"1,021.00","1,031.00","1,039.75","1,019.50",115.49K,-1.02%
10-10-2024,"1,031.50","1,036.50","1,042.50","1,028.75",98.20K,-0.53%
09-10-2024,"1,037.00","1,032.50","1,045.25","1,029.75",97.71K,0.24%
08-10-2024,"1,034.50","1,051.50","1,058.00","1,030.25",103.28K,-1.71%
07-10-2024,"1,052.50","1,052.00","1,056.75","1,045.00",73.53K,-0.33%
04-10-2024,"1,056.00","1,063.50","1,073.75","1,054.75",44.70K,-0.80%
03-10-2024,"1,064.50","1,070.75","1,074.50","1,060.25",42.06K,-0.91%
02-10-2024,"1,074.25","1,073.00","1,082.00","1,061.25",54.35K,-0.12%
01-10-2024,"1,075.50","1,073.25","1,083.75","1,063.00",64.37K,0.02%
30-09-2024,"1,075.25","1,078.00","1,087.50","1,069.75",64.09K,-0.72%
27-09-2024,"1,083.00","1,058.25","1,087.00","1,052.50",80.41K,2.24%
26-09-2024,"1,059.25","1,070.00","1,083.00","1,058.00",53.85K,-1.17%
25-09-2024,"1,071.75","1,059.75","1,072.75","1,049.25",66.74K,1.06%
24-09-2024,"1,060.50","1,054.75","1,076.00","1,050.75",68.74K,0.35%
23-09-2024,"1,056.75","1,029.25","1,058.75","1,029.25",80.36K,2.65%
20-09-2024,"1,029.50","1,031.00","1,036.75","1,019.25",34.96K,-0.17%
19-09-2024,"1,031.25","1,032.50","1,036.50","1,025.00",34.14K,-0.07%
18-09-2024,"1,032.00","1,025.75","1,040.50","1,024.75",36.84K,0.71%
17-09-2024,"1,024.75","1,021.50","1,029.75","1,021.00",27.90K,0.12%
16-09-2024,"1,023.50","1,023.50","1,030.50","1,017.75",19.18K,1.71%
13-09-2024,"1,006.25","1,011.50","1,021.00","1,002.25",120.07K,-0.45%
12-09-2024,"1,010.75","1,001.00","1,017.25",997.25,151.99K,1.02%
11-09-2024,"1,000.50",996.5,"1,008.00",995.5,101.59K,0.33%
10-09-2024,997.25,"1,017.25","1,018.75",995.75,134.70K,-2.04%
09-09-2024,"1,018.00","1,002.25","1,020.25","1,001.75",117.32K,1.29%
06-09-2024,"1,005.00","1,022.00","1,031.25","1,003.50",148.22K,-1.81%
05-09-2024,"1,023.50","1,020.00","1,024.75","1,010.00",133.53K,0.20%
04-09-2024,"1,021.50","1,012.00","1,023.00","1,000.75",135.60K,0.94%
03-09-2024,"1,012.00","1,000.00","1,024.50",995.25,184.64K,1.20%
30-08-2024,"1,000.00",991,"1,007.75",989.5,178.21K,0.76%
29-08-2024,992.5,975.5,992.75,975,129.74K,1.59%
28-08-2024,977,986.5,988,972.75,115.85K,-0.96%
27-08-2024,986.5,979.25,991.5,977.25,132.98K,0.59%
