Date,Price,Open,High,Low,Vol.,Change %
21-12-2022,110.74,110.74,110.74,110.74,,0.80%
20-12-2022,109.86,109.86,109.86,109.86,,0.27%
19-12-2022,109.56,109.56,109.56,109.56,,-0.64%
16-12-2022,110.27,110.27,110.27,110.27,,-0.21%
15-12-2022,110.5,110.5,110.5,110.5,,1.13%
14-12-2022,109.26,109.26,109.26,109.26,,0.03%
13-12-2022,109.23,109.23,109.23,109.23,,-0.22%
12-12-2022,109.47,109.47,109.47,109.47,,-0.91%
09-12-2022,110.48,110.48,110.48,110.48,,0.90%
08-12-2022,109.49,109.49,109.49,109.49,,2.24%
07-12-2022,107.09,107.09,107.09,107.09,0.03K,-1.29%
06-12-2022,108.49,108.49,108.49,108.49,,0.75%
05-12-2022,107.68,107.68,107.68,107.68,,0.22%
02-12-2022,107.44,107.44,107.44,107.44,,4.21%
01-12-2022,103.1,103.1,103.1,103.1,,10.56%
30-11-2022,93.25,93.25,93.25,93.25,,0.38%
29-11-2022,92.9,92.9,92.9,92.9,,-0.15%
28-11-2022,93.04,93.04,93.04,93.04,,0.32%
25-11-2022,92.74,92.74,92.74,92.74,,0.87%
23-11-2022,91.94,91.94,91.94,91.94,,0.54%
22-11-2022,91.45,91.45,91.45,91.45,,-0.10%
21-11-2022,91.54,91.54,91.54,91.54,,-1.45%
18-11-2022,92.89,92.89,92.89,92.89,,-0.21%
17-11-2022,93.09,93.09,93.09,93.09,,0.81%
16-11-2022,92.34,92.34,92.34,92.34,,0.05%
15-11-2022,92.29,92.29,92.29,92.29,,0.22%
14-11-2022,92.09,92.09,92.09,92.09,,1.43%
11-11-2022,90.79,90.79,90.79,90.79,,2.95%
10-11-2022,88.19,88.19,88.19,88.19,,0.78%
09-11-2022,87.51,87.51,87.51,87.51,,2.55%
08-11-2022,85.33,85.33,85.33,85.33,,-2.08%
07-11-2022,87.14,87.14,87.14,87.14,,2.33%
04-11-2022,85.16,85.16,85.16,85.16,,2.15%
03-11-2022,83.37,83.37,83.37,83.37,,1.55%
02-11-2022,82.1,82.1,82.1,82.1,,2.59%
01-11-2022,80.03,80.03,80.03,80.03,,-13.42%
31-10-2022,92.43,92.43,92.43,92.43,,-0.62%
28-10-2022,93.01,93.01,93.01,93.01,,0.22%
27-10-2022,92.81,92.81,92.81,92.81,,-0.80%
26-10-2022,93.56,93.56,93.56,93.56,,-1.11%
25-10-2022,94.61,94.61,94.61,94.61,,0.11%
24-10-2022,94.51,94.51,94.51,94.51,,-0.37%
21-10-2022,94.86,94.86,94.86,94.86,,0.11%
20-10-2022,94.76,94.76,94.76,94.76,,-0.11%
19-10-2022,94.86,94.86,94.86,94.86,,-0.37%
18-10-2022,95.21,95.21,95.21,95.21,,0.29%
17-10-2022,94.93,94.93,94.93,94.93,,-1.04%
14-10-2022,95.93,95.93,95.93,95.93,,0.56%
13-10-2022,95.4,95.4,95.4,95.4,,-0.76%
12-10-2022,96.13,96.13,96.13,96.13,,-0.87%
11-10-2022,96.97,96.97,96.97,96.97,,-0.39%
10-10-2022,97.35,97.35,97.35,97.35,,1.81%
07-10-2022,95.62,95.62,95.62,95.62,,0.17%
06-10-2022,95.46,95.46,95.46,95.46,,0.21%
05-10-2022,95.26,95.26,95.26,95.26,,0.05%
04-10-2022,95.21,95.21,95.21,95.21,,1.05%
03-10-2022,94.22,94.22,94.22,94.22,,-4.16%
30-09-2022,98.31,98.31,98.31,98.31,,-0.11%
29-09-2022,98.42,98.42,98.42,98.42,,-0.10%
28-09-2022,98.52,98.52,98.52,98.52,,-0.19%
27-09-2022,98.71,98.71,98.71,98.71,,-0.30%
26-09-2022,99.01,99.01,99.01,99.01,,0.12%
23-09-2022,98.89,98.89,98.89,98.89,,0.06%
22-09-2022,98.83,98.83,98.83,98.83,,0.18%
21-09-2022,98.65,98.65,98.65,98.65,,-0.15%
20-09-2022,98.8,98.8,98.8,98.8,,-0.19%
19-09-2022,98.99,98.99,98.99,98.99,,-0.27%
16-09-2022,99.26,99.26,99.26,99.26,,-1.13%
15-09-2022,100.39,100.39,100.39,100.39,,-0.04%
14-09-2022,100.43,100.43,100.43,100.43,,-0.99%
13-09-2022,101.43,101.43,101.43,101.43,,0.02%
12-09-2022,101.41,101.41,101.41,101.41,,1.20%
09-09-2022,100.21,100.21,100.21,100.21,,1.87%
08-09-2022,98.37,98.37,98.37,98.37,,1.21%
07-09-2022,97.19,97.19,97.19,97.19,,-0.26%
06-09-2022,97.44,97.44,97.44,97.44,,1.98%
02-09-2022,95.55,95.55,95.55,95.55,,-0.77%
01-09-2022,96.29,96.29,96.29,96.29,,-8.09%
31-08-2022,104.76,104.76,104.76,104.76,,-0.15%
30-08-2022,104.92,104.92,104.92,104.92,,-0.34%
29-08-2022,105.28,105.28,105.28,105.28,,-0.20%
26-08-2022,105.49,105.49,105.49,105.49,,0.13%
25-08-2022,105.35,105.35,105.35,105.35,,-0.19%
24-08-2022,105.55,105.55,105.55,105.55,,-0.02%
23-08-2022,105.57,105.57,105.57,105.57,,0.05%
22-08-2022,105.52,105.52,105.52,105.52,,-0.11%
19-08-2022,105.64,105.64,105.64,105.64,,-0.39%
18-08-2022,106.05,106.05,106.05,106.05,,0.51%
17-08-2022,105.51,105.51,105.51,105.51,,-1.73%
16-08-2022,107.37,107.37,107.37,107.37,,-0.21%
15-08-2022,107.6,107.6,107.6,107.6,,-1.92%
12-08-2022,109.71,109.71,109.71,109.71,,-0.63%
11-08-2022,110.41,110.41,110.41,110.41,,0.71%
10-08-2022,109.63,109.63,109.63,109.63,,-0.20%
09-08-2022,109.85,109.85,109.85,109.85,,-0.48%
08-08-2022,110.38,110.38,110.38,110.38,,1.08%
05-08-2022,109.2,109.2,109.2,109.2,,2.03%
04-08-2022,107.03,107.03,107.03,107.03,,-2.80%
03-08-2022,110.11,110.11,110.11,110.11,,-2.87%
02-08-2022,113.36,113.36,113.36,113.36,,-0.87%
01-08-2022,114.35,114.35,114.35,114.35,,6.65%
29-07-2022,107.22,107.22,107.22,107.22,,0.31%
28-07-2022,106.89,106.89,106.89,106.89,,0.61%
27-07-2022,106.24,106.24,106.24,106.24,,0.22%
26-07-2022,106.01,106.01,106.01,106.01,,0.56%
25-07-2022,105.42,105.42,105.42,105.42,,0.03%
22-07-2022,105.39,105.39,105.39,105.39,,0.11%
21-07-2022,105.27,105.27,105.27,105.27,,0.73%
20-07-2022,104.51,104.51,104.51,104.51,,-0.24%
19-07-2022,104.76,104.76,104.76,104.76,,-1.81%
18-07-2022,106.69,106.69,106.69,106.69,,2.29%
15-07-2022,104.3,104.3,104.3,104.3,,-1.61%
14-07-2022,106.01,106.01,106.01,106.01,,-4.54%
13-07-2022,111.05,111.05,111.05,111.05,,1.25%
12-07-2022,109.68,109.68,109.68,109.68,,-0.26%
11-07-2022,109.97,109.97,109.97,109.97,,-3.31%
08-07-2022,113.74,113.74,113.74,113.74,,-1.22%
07-07-2022,115.14,115.14,115.14,115.14,,2.46%
06-07-2022,112.38,112.38,112.38,112.38,,-1.08%
05-07-2022,113.61,113.61,113.61,113.61,,-0.73%
01-07-2022,114.45,114.45,114.45,114.45,,-11.96%
30-06-2022,130,130,130,130,,-0.35%
29-06-2022,130.46,130.46,130.46,130.46,,-0.42%
28-06-2022,131.01,131.01,131.01,131.01,,0.06%
27-06-2022,130.93,130.93,130.93,130.93,,0.94%
24-06-2022,129.71,129.71,129.71,129.71,,-1.32%
23-06-2022,131.45,131.45,131.45,131.45,,2.76%
22-06-2022,127.92,127.92,127.92,127.92,,-4.16%
