"Date","Price","Open","High","Low","Vol.","Change %"
"28-05-2015","1,500","1,500","1,500","1,500","0.10K","7.14%"
"25-05-2015","1,400","1,400","1,400","1,400","3.80K","-6.67%"
"22-05-2015","1,500","1,500","1,500","1,500","1.40K","-6.25%"
"20-05-2015","1,600","1,600","1,600","1,600","0.10K","-5.88%"
"15-05-2015","1,700","1,700","1,700","1,700","1.60K","-5.56%"
"14-05-2015","1,800","1,800","1,800","1,800","0.20K","-10.00%"
"03-04-2015","2,000","2,000","2,000","2,000","3.00K","0.00%"
"30-03-2015","2,000","2,000","2,000","2,000","4.90K","-4.76%"
"27-03-2015","2,100","2,100","2,100","2,100","0.80K","0.00%"
"25-03-2015","2,100","2,100","2,100","2,100","0.60K","5.00%"
"24-03-2015","2,000","2,100","2,100","2,000","1.70K","-4.76%"
"20-03-2015","2,100","2,100","2,100","2,100","1.00K","0.00%"
"19-03-2015","2,100","2,100","2,100","2,100","0.20K","0.00%"
"18-03-2015","2,100","2,100","2,100","2,100","0.20K","5.00%"
"05-03-2015","2,000","2,100","2,100","2,000","2.00K","-9.09%"
"03-03-2015","2,200","2,000","2,200","2,000","10.30K","0.00%"
"10-02-2015","2,200","2,200","2,200","2,200","0.20K","0.00%"
"09-02-2015","2,200","2,200","2,200","2,200","0.10K","10.00%"
"04-02-2015","2,000","2,000","2,000","2,000","1.20K","0.00%"
"30-01-2015","2,000","2,000","2,000","2,000","0.20K","0.00%"
"29-01-2015","2,000","2,000","2,000","2,000","1.00K","0.00%"
"26-01-2015","2,000","2,000","2,000","2,000","0.30K","0.00%"
"22-01-2015","2,000","2,100","2,100","2,000","9.60K","-4.76%"
"16-01-2015","2,100","2,000","2,100","2,000","1.92K","-4.55%"
"14-01-2015","2,200","2,200","2,200","2,200","2.50K","0.00%"
"13-01-2015","2,200","2,200","2,200","2,200","4.00K","0.00%"
"09-01-2015","2,200","2,200","2,200","2,200","2.50K","0.00%"
"31-12-2014","2,200","2,400","2,400","2,200","2.10K","-8.33%"
"30-12-2014","2,400","2,400","2,400","2,400","0.50K","-7.69%"
"24-12-2014","2,600","2,600","2,600","2,600","1.00K","4.00%"
"22-12-2014","2,500","2,500","2,500","2,500","0.20K","4.17%"
"12-12-2014","2,400","2,400","2,400","2,400","0.10K","4.35%"
"09-12-2014","2,300","2,500","2,500","2,300","0.40K","-4.17%"
"05-12-2014","2,400","2,400","2,400","2,400","0.10K","9.09%"
"04-12-2014","2,200","2,200","2,200","2,200","1.00K","-8.33%"
"01-12-2014","2,400","2,400","2,400","2,400","0.10K","9.09%"
"28-11-2014","2,200","2,200","2,200","2,200","0.90K","0.00%"
"27-11-2014","2,200","2,200","2,200","2,200","0.10K","10.00%"
"07-05-2014","2,000","1,800","2,000","1,800","18.90K","5.26%"
"06-05-2014","1,900","1,900","2,000","1,900","30.30K","-9.52%"
